deviation,ICANTEN_ID,ICSCHEME_ID,ECHLOC_ID,ELMTYPE_ID,ITB_ID,ITBTYPE_ID,PHASE_ID,DIVNAME_ID,LIMMAT_ID,DIVMAT_ID,WALMAT_ID,CONFIG_ID,AUXHEAT_ID,ITER_questionable,ind,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,AAREA,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,EPS
no_dev,1,1,6,3,1,1,4,7,2,4,3,2,4,0,9717,JT60U,8,NONAME,20070105,20000608,36715,6.4,6400,6.375,6.425,NBEC,HGELM,YES,UNKNOWN,NA,TYPE-I,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.22,,0.794,0.7648180069,1.54,1.428876,1.3900376,0.36,,,0.0,2.83,55.7,,,C,C,C,NONE,,,1,3.74,0.0,,1.5,,4.75,,,,,,,,,,,0.24302921,3.1,0,,2.53e19,,,3.06,,,100000.0,,1.66e7,,0.0,0,,1.59e7,2.45e6,110000000000,O,LFS_UPPER,1.5e6,1.5e6,0.0,NONE,NONE,0.0,0.0,0.0,0.0,,,0,4400.0,,,6300.0,,,5.98e6,,3.55e6,2.11e6,1.44e6,,1.53e6,77000.0,2.3e6,,0,0,0.0,0,0.0,0.39,,0.251,,5.98e6,3.69e6,1.75e7,15.049999999999999,0.39,0.251,1.0,1.0,3.12108631,2.33717627,0.90298735,1.21266398,1.24940408,1.36450059,1.46047505,1.56571145,1.56593818,1.41644166,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,1,1,0.81625442,0.37978355,0.09193989,4.11473177,0.05205476,0.00322665,0.00357257,,,0.246583850931677
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9718,JT60U,8,NONAME,20051025,20001100,37818,7.4,7400,7.375,7.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.33,,0.822,0.7950096275,1.39,1.30021316,1.26311595,0.453,,,0.0,2.76,56.1,,,C,C,C,NONE,,,1,2.09,0.0,,0.998,,3.62,,,,,,,,,,,0.32104512,1.8659999999999999,0,,1.6e19,,2.69e19,2.1,,,116000.0,,8.85e6,,0.0,0,,8.35e6,1.22e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,62200.0,,,0,2420.0,,5920.0,3000.0,,8810.0,1.77e6,,1.17e6,640000.0,529000.0,,,,811000.0,,0,0,0.0,0,0.0,0.262,,0.173,,1.77e6,1.1764e6,8.02e6,6.8,0.22069825,0.173,1.0,1.0,1.99915487,1.66975459,0.74494498,0.87248394,1.03893873,1.09594844,1.18661446,1.23398326,1.14142639,1.14465427,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.50261594,0.37125762,0.09768639,3.11482702,0.08005162,0.00413625,0.00364564,,,0.24684684684684682
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9719,JT60U,8,NONAME,20051025,20001100,37818,8.4,8400,8.375,8.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.33,,0.811,0.779540264,1.43,1.32120452,1.28373467,0.486,,,0.0,2.73,55.5,,,C,C,C,NONE,,,1,2.09,0.0,,0.998,,3.69,,,,,,,,,,,0.31759506,1.9789999999999999,0,,1.65e19,,2.96e19,3.1,,,116000.0,,1.13e7,,0.0,0,,1.06e7,2.12e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-375000.0,,,0,2570.0,,6840.0,3710.0,,11400.0,2.07e6,,1.24e6,739000.0,501000.0,,,,993000.0,,0,0,0.0,0,0.0,0.248,,0.148,,2.07e6,1.18104e6,1.01e7,7.9799999999999995,0.2049505,0.148,1.0,1.0,2.05027101,1.53868086,0.68831043,0.79762195,0.94239735,0.99634198,1.09328472,1.14528951,1.0608655,1.06725996,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.5227619,0.37856622,0.14119183,3.14866359,0.07772805,0.00432033,0.00365481,,,0.24354354354354354
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9720,JT60U,8,NONAME,20051025,20001100,37819,7.4,7400,7.375,7.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.33,,0.815,0.7864859563,1.41,1.31305965,1.27574529,0.469,,,0.0,2.74,55.7,,,C,C,C,NONE,,,1,2.09,0.0,,0.998,,3.63,,,,,,,,,,,0.32046318,1.904,0,,1.67e19,,2.53e19,2.3,,,114000.0,,8.86e6,,0.0,0,,8.39e6,1.28e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-9800.0,,,0,2520.0,,5970.0,3090.0,,9370.0,1.81e6,,1.21e6,686000.0,519000.0,,,,826000.0,,0,0,0.0,0,0.0,0.267,,0.178,,1.81e6,1.20684e6,8.06e6,6.779999999999999,0.22456576,0.178,1.0,1.0,2.02585328,1.68421287,0.75448257,0.88196763,1.04620108,1.10781137,1.20505222,1.25312642,1.15996246,1.16417225,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.51356934,0.37073864,0.10236051,3.12048332,0.07651557,0.0042571,0.00375053,,,0.24474474474474472
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9721,JT60U,8,NONAME,20051025,20001100,37819,8.4,8400,8.375,8.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.33,,0.804,0.7739780539,1.44,1.33446229,1.29441813,0.467,,,0.0,2.71,55.0,,,C,C,C,NONE,,,1,2.09,0.0,,0.999,,3.66,,,,,,,,,,,0.32045273,1.9829999999999999,0,,1.69e19,,3.02e19,3.1,,,121000.0,,1.12e7,,0.0,0,,1.05e7,2.09e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,351000.0,,,0,2550.0,,6850.0,3530.0,,10900.0,2.0e6,,1.21e6,728000.0,480000.0,,,,967000.0,,0,0,0.0,0,0.0,0.262,,0.158,,2.0e6,1.26558e6,1.01e7,8.01,0.1980198,0.158,1.0,1.0,1.97710502,1.636072,0.73155985,0.84904164,1.00206002,1.06141986,1.16670401,1.22193239,1.13252715,1.14013652,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.53083395,0.37356315,0.14436038,3.12058501,0.07940928,0.00434095,0.00395724,,,0.24144144144144145
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9722,JT60U,8,NONAME,20051025,20001100,37820,7.4,7400,7.375,7.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.33,,0.823,0.7935990034,1.4,1.30175487,1.26903258,0.463,,,0.0,2.77,56.5,,,C,C,C,NONE,,,1,2.09,0.0,,1.0,,3.62,,,,,,,,,,,0.31788245,1.8719999999999999,0,,1.63e19,,2.66e19,2.35,,,128000.0,,8.88e6,,0.0,0,,8.44e6,1.23e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,172000.0,,,0,2310.0,,6430.0,2740.0,,8930.0,1.76e6,,1.1e6,632000.0,464000.0,,,,801000.0,,0,0,0.0,0,0.0,0.261,,0.163,,1.76e6,1.1247e6,8.13e6,6.8999999999999995,0.21648216,0.163,1.0,1.0,1.96261118,1.57786312,0.70365265,0.82266513,0.97861363,1.03348369,1.12048319,1.16561727,1.07825219,1.08159429,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.50541516,0.37038857,0.11995036,3.14581691,0.08871326,0.00403624,0.00345213,,,0.24714714714714714
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9723,JT60U,8,NONAME,20051025,20001100,37820,8.4,8400,8.375,8.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.34,,0.806,0.7768288114,1.44,1.33764748,1.29581995,0.486,,,0.0,2.73,55.5,,,C,C,C,NONE,,,1,2.09,0.0,,0.999,,3.7,,,,,,,,,,,0.31982192,2.074,0,,1.76e19,,3.0e19,3.1,,,110000.0,,1.12e7,,0.0,0,,1.05e7,2.17e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,119000.0,,,0,2650.0,,6660.0,3330.0,,11000.0,2.16e6,,1.28e6,784000.0,493000.0,,,,951000.0,,0,0,0.0,0,0.0,0.277,,0.164,,2.16e6,1.30052e6,1.01e7,7.93,0.21386139,0.164,1.0,1.0,2.11650117,1.64670562,0.74447084,0.85851193,1.00880635,1.06875056,1.17181552,1.22866687,1.13870033,1.14704556,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.52694505,0.39358942,0.14194165,3.12674001,0.07738703,0.00441427,0.00403422,,,0.2413173652694611
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9724,JT60U,8,NONAME,20051025,20001100,37822,7.4,7400,7.375,7.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.32,,0.818,0.7892898367,1.4,1.30344607,1.26793891,0.454,,,0.0,2.74,55.6,,,C,C,C,NONE,,,1,2.09,0.0,,0.999,,3.58,,,,,,,,,,,0.3204933,2.004,0,,1.77e19,,2.75e19,2.27,,,158000.0,,8.92e6,,0.0,0,,8.57e6,1.17e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-90500.0,,,0,2050.0,,5860.0,2570.0,,7330.0,1.7e6,,1.08e6,591000.0,484000.0,,,,673000.0,,0,0,0.0,0,0.0,0.237,,0.149,,1.7e6,1.05939e6,8.28e6,7.109999999999999,0.20531401,0.149,1.0,1.0,1.87746615,1.44365419,0.65268144,0.75719821,0.89467217,0.9432421,1.02318355,1.06770879,0.9890242,0.99296089,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.51043796,0.39260403,0.15521674,3.12019,0.11919024,0.00382556,0.00330145,,,0.2463855421686747
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9725,JT60U,8,NONAME,20051025,20001100,37822,8.4,8400,8.375,8.425,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.32,,0.803,0.7711167574,1.44,1.32791507,1.29208682,0.471,,,0.0,2.69,54.6,,,C,C,C,NONE,,,1,2.1,0.0,,0.999,,3.62,,,,,,,,,,,0.31876148,1.984,0,,1.75e19,,2.85e19,2.8,,,149000.0,,1.1e7,,0.0,0,,1.04e7,1.82e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,25300.0,,,0,2220.0,,5940.0,3030.0,,8450.0,1.86e6,,1.1e6,643000.0,456000.0,,,,871000.0,,0,0,0.0,0,0.0,0.229,,0.135,,1.86e6,1.1016e6,9.98e6,8.16,0.18637275,0.135,1.0,1.0,1.85524444,1.42445126,0.63539941,0.73835223,0.87074761,0.9219967,1.01454758,1.0632187,0.9862369,0.99167831,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.53478067,0.37099322,0.16850714,3.13714195,0.10430758,0.00403607,0.00343059,,,0.2418674698795181
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9727,JT60U,8,NONAME,20051025,20001100,37826,8.9,8900,8.875,8.925,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.32,,0.806,0.7752452437,1.43,1.32294806,1.28718396,0.459,,,0.0,2.7,54.8,,,C,C,C,NONE,,,1,2.09,0.0,,1.0,,3.57,,,,,,,,,,,0.32122451,2.4499999999999997,0,,2.22e19,,3.32e19,2.1,,,227000.0,,1.12e7,,0.0,0,,1.07e7,1.23e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,350000.0,,,0,1580.0,,4260.0,1870.0,,4720.0,1.55e6,,996000.0,544000.0,452000.0,,,,573000.0,,0,0,0.0,0,0.0,0.178,,0.114,,1.55e6,1.03398e6,1.03e7,9.07,0.15048544,0.114,1.0,1.0,1.49374599,1.19885753,0.55870763,0.62951102,0.72881799,0.76570562,0.83667367,0.88626966,0.82337843,0.83122686,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.52962963,0.46258741,0.29769393,3.11308751,0.24723149,0.00340851,0.0032493,,,0.24277108433734942
no_dev,1,1,1,2,1,1,8,7,2,4,3,2,2,0,9738,JT60U,8,NONAME,20051025,20001100,37833,8.9,8900,8.875,8.925,NB,HSELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.33,,0.809,0.7781112248,1.43,1.32288159,1.28544081,0.464,,,0.0,2.72,55.3,,,C,C,C,NONE,,,1,2.09,0.0,,0.997,,3.59,,,,,,,,,,,0.3188475,2.4,0,,2.21e19,,3.21e19,1.9,,,191000.0,,1.01e7,,0.0,0,,9.66e6,1.12e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,444000.0,,,0,1660.0,,4380.0,1780.0,,4820.0,1.52e6,,1.03e6,567000.0,464000.0,,,,550000.0,,0,0,0.0,0,0.0,0.195,,0.133,,1.52e6,1.09326e6,9.34e6,8.219999999999999,0.1627409,0.133,1.0,1.0,1.53810857,1.30912236,0.61108254,0.69060306,0.80058396,0.84417193,0.92134723,0.97189171,0.90207603,0.90964403,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.52415809,0.45787713,0.24131787,3.13629554,0.2219159,0.00348078,0.00339992,,,0.24294294294294294
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9852,JT60U,8,NONAME,20051025,20010400,39044,7.0,7000,6.975,7.025,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.34,,0.823,0.792165219,1.4,1.29705539,1.26075438,0.455,,,0.0,2.76,56.3,,,C,C,C,NONE,,,1,2.08,0.0,,0.999,,3.5,,,,,,,,,,,0.32004956,2.022,0,,1.82e19,,2.66e19,2.2,,,164000.0,,8.73e6,,0.0,0,,8.0e6,1.74e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-232000.0,,,0,1960.0,,5190.0,2090.0,,6430.0,1.43e6,,1.01e6,582000.0,426000.0,,,,558000.0,,0,0,0.0,0,0.0,0.23,,0.162,,1.43e6,968760.0,7.72e6,5.9799999999999995,0.18523316,0.162,1.0,1.0,1.62095133,1.36350596,0.62518525,0.72465741,0.85495345,0.90599812,0.98273058,1.01952967,0.94309266,0.94657781,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.50673913,0.39902188,0.16301891,3.12451612,0.13230005,0.00373579,0.00299316,,,0.2464071856287425
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9853,JT60U,8,NONAME,20051025,20010400,39044,8.0,8000,7.975,8.025,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.34,,0.819,0.7879198426,1.41,1.30501049,1.26857696,0.446,,,0.0,2.75,56.1,,,C,C,C,NONE,,,1,2.08,0.0,,0.997,,3.51,,,,,,,,,,,0.3195033,1.948,0,,1.73e19,,2.64e19,2.5,,,177000.0,,8.74e6,,0.0,0,,7.82e6,1.81e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,482000.0,,,0,1980.0,,5320.0,2200.0,,6910.0,1.46e6,,964000.0,565000.0,399000.0,,,,548000.0,,0,0,0.0,0,0.0,0.277,,0.183,,1.46e6,1.05225e6,7.56e6,5.75,0.19312169,0.183,1.0,1.0,1.67796458,1.51483708,0.69013621,0.80461555,0.95160114,1.01211773,1.10023984,1.13805447,1.0525411,1.05594713,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.51118909,0.38107229,0.1768372,3.12985811,0.12614822,0.00377314,0.00325967,,,0.24520958083832334
no_dev,1,1,1,2,1,1,5,7,2,4,3,2,2,0,9857,JT60U,8,NONAME,20051025,20010400,39046,8.0,8000,7.975,8.025,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.34,,0.821,0.7892898367,1.4,1.29393768,1.26240384,0.447,,,0.0,2.74,56.1,,,C,C,C,NONE,,,1,2.08,0.0,,0.997,,3.45,,,,,,,,,,,0.32096691,2.177,0,,1.94e19,,3.18e19,1.95,,,204000.0,,8.73e6,,0.0,0,,8.06e6,1.56e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,739000.0,,,0,1600.0,,5130.0,1700.0,,5590.0,1.29e6,,934000.0,521000.0,413000.0,,,,452000.0,,0,0,0.0,0,0.0,0.234,,0.169,,1.29e6,1.05963e6,7.83e6,6.27,0.16475096,0.169,1.0,1.0,1.44477585,1.43213308,0.66605953,0.76426506,0.89544953,0.94709024,1.02576002,1.06853817,0.98920248,0.99414942,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1111111111,11111100,0,1,0.50941606,0.42735206,0.2291164,3.115586,0.21221311,0.00338354,0.00328989,,,0.24580838323353293
no_dev,1,1,6,3,1,1,4,7,2,4,3,2,4,0,9943,JT60U,8,NONAME,20070105,20010706,39713,6.5,6500,6.475,6.525,NBEC,HGELM,YES,UNKNOWN,NA,TYPE-I,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.23,,0.776,0.7710123376,1.51,1.49064689,1.45858012,0.34,,,0.0,2.82,56.0,,,C,C,C,NONE,,,1,4.09,0.0,,1.7999999999999998,,4.1,,,,,,,,,,,0.28787317,4.0,0,,2.94e19,,,3.0,,,150000.0,,2.21e7,,0.0,0,,2.14e7,3.49e6,110000000000,O,LFS_UPPER,1.5e6,1.5e6,0.0,NONE,NONE,0.0,0.0,0.0,0.0,,,0,4640.0,,,6000.0,,,7.495e6,,4.39e6,2.48e6,1.91e6,,2.09e6,1.04e6,3.13e6,,0,0,0.0,0,0.0,0.383,,0.224,,7.495e6,4.36e6,2.305e7,19.56,0.383,0.222,1.0,1.0,2.92250792,1.90254435,0.73355048,1.00986588,1.00571134,1.08091777,1.11482641,1.20971207,1.23411323,1.10899623,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,1,1,0.96382979,0.41501104,0.0939317,3.47375205,0.05305617,0.00310021,0.00375709,,,0.24024767801857586
no_dev,1,1,1,3,1,1,4,7,2,4,3,2,2,0,10040,JT60U,8,NONAME,20070105,20060131,45424,7.0,7000,6.975,7.025,NB,HGELM,YES,UNKNOWN,NA,TYPE-I,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.3548,,0.8833,0.8554004436,1.4123,1.32448809,1.29936805,0.3168,,,0.0,3.2465,67.1347,,,C,C,C,NONE,,,1,1.5838202,0.0,,0.9060999999999999,,3.3011,,,,,,,,,,,0.32858131,1.8267,0,,1.462e19,,,2.9,,,209600.0,,7.511e6,,0.0,0,,7.122633e6,809764.7,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,,,0,1667.0,,,1912.0,,,1.452e6,,840100.0,510300.0,329800.0,,390698.668,233354.151,624052.818,,0,0,0.0,0,0.0,0.22261511,,0.12880093261626,,1.49003692e6,865984.098,7.332233e6,6.5224683,0.22844679,0.13276938,1.0,1.0,2.18949631,1.35970335,0.66433634,0.6961509,0.86501265,0.89180881,0.94730996,0.98303661,0.88028233,0.93300467,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,1,1,0.39417373,0.46341664,0.2293256,3.0433867,0.14580855,0.00421571,0.00395369,,,0.2632943841659711
no_dev,1,1,1,3,1,1,4,7,2,4,3,2,2,0,10041,JT60U,8,NONAME,20070105,20060131,45430,11.0,11000,10.975,11.025,NB,HGELM,YES,UNKNOWN,NA,TYPE-I,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.3552,,0.8835,0.8545653984,1.4131,1.32205345,1.29700981,0.3171,,,0.0,3.242,67.0512,,,C,C,C,NONE,,,1,1.58676085,0.0,,0.9021,,3.3115,,,,,,,,,,,0.32616944,1.8399999999999999,0,,1.489e19,,,2.9,,,201900.0,,7.51e6,,0.0,0,,7.132262e6,878311.5,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,,,0,1815.0,,,2039.0,,,1.495e6,,899900.0,553600.0,346300.0,,398985.672,235836.399,634822.071,,0,0,0.0,0,0.0,0.2315729,,0.13939294288181,,1.53136379e6,896541.717,7.334162e6,6.4558504999999995,0.23720558,0.13887275,1.0,1.0,2.27867745,1.41259024,0.69169083,0.72402094,0.89859397,0.9272801,0.98579462,1.02298647,0.9160307,0.97030777,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,1,1,0.39320096,0.4679541,0.19600001,3.06589118,0.12514689,0.00438973,0.00407341,,,0.2633226037195994
no_dev,1,1,1,3,1,1,4,7,2,4,3,2,2,0,10042,JT60U,8,NONAME,20070105,20060201,45436,18.0,18000,17.975,18.025,NB,HGELM,YES,UNKNOWN,NA,TYPE-I,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.349,,0.8749,0.8461395282,1.4248,1.33266091,1.30728229,0.3248,,,0.0,3.2047,66.1505,,,C,C,C,NONE,,,1,1.58345775,0.0,,0.9023,,3.3085,,,,,,,,,,,0.32911848,1.7857,0,,1.444e19,,,2.9,,,183800.0,,8.126e6,,0.0,0,,7.672188e6,1.111627e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,,,0,1977.0,,,2480.0,,,1.663e6,,960200.0,567200.0,393000.0,,452236.666,285586.914,737823.58,,0,0,0.0,0,0.0,0.24657636,,0.14237078946397,,1.72247709e6,984653.512,7.855988e6,6.744361,0.25539515,0.14599656,1.0,1.0,2.55001864,1.5477865,0.750677,0.78920508,0.98199223,1.01426937,1.083348,1.12456211,1.00734265,1.06812736,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,1,1,0.40115987,0.44513781,0.16233458,3.03841949,0.10281575,0.00463613,0.00455197,,,0.261242161839355
no_dev,1,1,1,3,1,1,4,7,2,4,3,2,2,0,10043,JT60U,8,NONAME,20070105,20020201,45446,11.0,11000,10.975,11.025,NB,HGELM,YES,UNKNOWN,NA,TYPE-I,,,,,,,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,3.3538,,0.8832,0.8543168181,1.4151,1.32405352,1.29883953,0.3272,,,0.0,3.2447,67.0722,,,C,C,C,NONE,,,1,1.58301032,0.0,,0.9040999999999999,,3.3216,,,,,,,,,,,0.32713543,1.6889,0,,1.366e19,,,2.9,,,248300.0,,8.2673e6,,0.0,0,,7.759514e6,1.1674799e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,,,0,1984.0,,,2275.0,,,1.597e6,,893900.0,555700.0,338200.0,,471344.907,302912.87,774257.777,,0,0,0.0,0,0.0,0.23346813,,0.1306807513978,,1.66420123e6,889943.457,8.007814e6,6.8403341,0.24329239,0.13010234,1.0,1.0,2.45941913,1.42547465,0.68229478,0.72107923,0.90330907,0.93120585,0.99391862,1.03098398,0.92239376,0.97734463,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,1,1,0.39430206,0.42832362,0.15160127,3.05683797,0.0962188,0.00460199,0.00406132,,,0.2633430735285348
